,type,location_name,region,latitude,longitude,yelp_id,yelp_ave,yelp_reviews,Ratings,Review_Text
4326,,Six Mile Bridge Brewery,MO,38.715109000000005,-90.43303900000001,Hh-Fx4XKNghlHBC8CVD0OQ,4.5,55,5,Beer is awesome - personal favorites are the Isla IPA and North Shore Lager. Food is really exceptional - both the pork burger and salmon bowl are quite...
4327,Micro,Skagit Valley Malting,WA,48.472818,-122.408803,slSViZm_SSYX1k2tRTD0Sw,4.5,13,3,I've been wanting to check out Garden Path Fermentation for the last few months. Finally made a pit stop in Skagit on the way to Seattle. They're located...
4328,Micro,Skull Camp Brewing,NC,36.499662,-80.768423,LQPt9Vj5GqWoQpI2W5oeAw,4.5,43,5,We had a great experience at around Peak Vineyards. The dry red wines we tasted were wonderful. Due to Covid the patio was only a 1/4 full so we had lovely...
4329,Micro,Skull Camp Brewing,NC,36.284290000000006,-80.851524,15bHY6gxrx6yeRUUR7cLrA,4.0,46,5,"So I want to start by saying that the service here is amazing. My partner and I were stopping through on a visit to Stone Mountain, and we were not..."
4330,Micro,Skydance Brewing Company,OK,35.472885,-97.600536,apa_dXUfUZp7IpmT_MG99A,5.0,11,5,"Yum, yum, yum. 

Came to Brewers Union. 

Had a 4oz coffee stout and tried a few others. 
The coffee stout was something incredible. Rich, strong, savory..."
4331,Micro,Skyline Brewing Company,OR,42.137031,-121.783079,6mY1eqQ6P_ObJgW41QFFng,5.0,1,5,"Located in an old dairy building in the middle of farm country south of Klamath Falls, Skyline Brewing produces some outstanding beers that are sold in the..."
4332,Micro,Skytown Beer Company,NC,34.247275,-77.881953,2kRH0I4CJKcJQMEf1HegoQ,4.5,67,5,"I sure do love all of the new breweries popping up around Wilmington within the last 2 years, and this is definitely a good spot to grab a beer.

My wife..."
4333,Micro,Sleeping Giant Brewing Company,CO,39.72364,-105.01611899999999,e-UQTdRwL6n9PvQ6Ga3HCg,4.5,96,5,"Aaron, Nate, and Jessica are the best! 
This was my first ever experience at a cider tasting. 
Also my first cider flight experience. 
And it was amazing!..."
4334,Micro,Sleepy Dog Brewing Co,AZ,33.422622,-111.90411100000001,Na,Na,Na,Na,Na
4335,Micro,Sly Fox Brewhouse and Eatery,PA,40.13091,-75.547498,VWraqFfeQkwmJRRqUYUJzQ,3.5,154,5,I'm still dreaming about the Pork Schnitzel on the Pretzel Bun. Holy cow - do yourself a favor and order one of their pretzel roll sandwiches because they...
4336,,Smartmouth Brewing Pilot House,VA,36.860234000000005,-75.980783,ikZCx7HOCKOm56V0aGYOEw,4.0,29,4,Nicely laid out brew pub.   I imagine when not Covid they prob have some game type stuff around too.  I really like the way they are handling Covid with the...
4337,Micro,Smog City Brewing,CA,33.847094,-118.313672,yd0ukCvLBvNa7qiLGrisqA,4.5,443,5,In the craft beer world they represent the LA area very well. They have beers that have been well lauded and don't really need a review. Those pussy is...
4338,Micro,Smog City Brewing Wood Cellar,CA,33.847094,-118.31267700000001,Na,Na,Na,Na,Na
4339,Micro,Smoke Mountain Brewery,CA,34.393168,-119.435971,Na,Na,Na,Na,Na
4340,Micro,Smoketown Brewing Station,MD,39.313823,-77.630306,LrKN-j28L7LjgPRRVEs9aA,4.5,57,5,"Customer service was excellent. The building is an old fire station turned into a brewery, complete with firefighter uniforms as decor. 
The bar was quiet..."
4341,Micro,Snafu Brewing Company,SC,32.925574,-80.068851,8Y78Y-4Nj_F9MKPHs4J6NA,4.5,26,5,"Friendly staff, welcoming Newfoundland pup and delicious beer. Definitely a place we would like to hang out and spend more time."
4342,Micro,Snake River Brewing Co,WY,43.476754,-110.765573,nyw0gut-UVZDvz65gAeBeQ,4.0,1226,5,I came here for dinner on a Sunday night and the wait was a while.  There's outside seating in the patio area and they created outside dining in their grass...
4343,Micro,Snowbank Brewing,CO,40.589953,-105.05833999999999,ETRyOi9dn-KABsBakwH_qA,4.5,50,5,"Just a fun little brewery with amazing creative beers!

I have been here a couple of times and they always have so many delicious beers, it's hard to make..."
4344,Micro,Snowy Range Brewery,WY,41.341246000000005,-106.183527,ezWZJ53xCibNuPkE7aHYjA,4.0,21,5,"Notes on specific trails, from the perspective of skiers who like speed but consider moguls verboten:
The Good: Seminole, Arapahoe, Drifter, Rawhide,..."
4345,Micro,Sociable Cider Werks,MN,45.004544,-93.24417199999999,N20WlHUzfwZZcryJAjnrnQ,4.0,183,5,It's amazing that they've set up in a way that makes it not only work for the brewery but also for covid. The table are well spaced (further than the...
4346,Micro,Societe Brewing Company,CA,32.833884000000005,-117.14634099999999,i0z5qviFAZe5knHFwSIYSg,4.0,622,5,"I have been here twice during the pandemic. The first time was back in May and they only had pickup orders then.

Now things are way different and..."
4347,Micro,Solace Brewing Company,VA,38.950784999999996,-77.527977,_pbGUQCgGX9go9eDMdes6Q,4.0,88,5,Beautiful place with excellent beer choice . Went there to break the spell of quarantine and place was following the restrictions by all employees wearing...
4348,Micro,Solemn Oath Brewery,IL,41.776289,-88.18825600000001,27jrRTf_HXWXd9P04gR27Q,4.0,244,5,"Illinois COVID Phase 3 update -- 17 outdoor tables, 8 standing spots, most with umbrellas. Fabulous spot for a perfect June Friday afternoon. Drinking..."
4349,Micro,Solvana Brewing,OR,45.478753000000005,-122.449774,Na,Na,Na,Na,Na
4350,Micro,Sonoma Springs Brewing Co,CA,38.294652,-122.47756499999998,EeLQR1aj4vReei1XilbpLw,4.0,48,5,BEST HOT DOGS EVER!! My husband and I came out here for a beer and get some fresh air. We have been too cramped up at home these days. They had a cool...
4351,Micro,Soquel Fermentation Project,CA,37.087449,-121.948043,Na,Na,Na,Na,Na
4352,Micro,Soulcraft Brewing,CO,38.524574,-106.00634099999999,5_t34f9URuhlXVdLBGR-ug,4.5,49,5,"A wonderful vibe, and they take social distancing seriously. Bartenders are patient and friendly. We sat with our lovely dog on the patio and tried a few..."
4353,Micro,South Shore Brewery,WI,46.587317999999996,-90.892205,h2dFWudpB6qyfsCJNGtLFQ,4.0,14,5,Great atmosphere! The pizza was awesome. Had the marguerita pizza and crust was thin and crispy and ingredients were fresh.
4354,Micro,South Shore Brewery Washburn,WI,46.670361,-90.902213,Na,Na,Na,Na,Na
4355,Micro,South X Southeast Minnesota Brewing,MN,44.201584999999994,-92.627899,vF-76mzbAHBYT5u4pu6TOQ,5.0,2,5,Great brewery with indoor and outdoor seating options. We visited while they were still very new and had just 6 beers to pick from. The variety was good to...
4356,,Southbound Brewing Co,GA,32.087053999999995,-81.11178699999999,BT-NsGc3G4IQeAWGUhMzjQ,4.0,59,5,"The beer was very good, I would give it a 8/10. Staff and atmosphere were great too with a large outdoor patio space. Dogs allowed indoors. Would definitely..."
4357,Micro,Southern Barrel Brewing Company,SC,32.271467,-80.91985600000001,qBbyxb9iFtC7lz0SrWVBnQ,4.0,165,5,"Tried this place for the first time today.  Excellent beer, good food and amazing service.  They are wearing masks, practicing social distancing and..."
4358,Micro,Southern Brewing Company,GA,33.984896,-83.348743,p9R62HJTcv9A4U5KAeIWJA,4.5,25,5,Spent 4th of July sitting on the grass listening to great local music and watching neighboring fireworks. The highlight of the visit was the incredibly...
4359,Micro,Southern Pines Brewing Company,NC,35.187078,-79.371746,rLtAezbyM50t8qqvUcOuMg,4.0,48,5,"I love Southern Pines Brewery.
While it might seem small, it is mighty and fits in perfectly with Moore County's vibrant, ever evolving landscape.
The staff..."
4360,Micro,Southern Prohibition Brewing,MS,31.330231,-89.28965,kBlY-Y_I8otW6p2kO1Ypeg,4.0,21,5,"We've been touring the MS-LA area visiting Craft Breweries on weekends.  While they've all be great, we enjoyed our visit to So Pro so much that it will be..."
4361,Micro,Southern Star Brewing,TX,30.358763,-95.477613,6I6dO4EkYg4WXj9n-_y5Uw,4.5,39,5,"I can't believe I haven't reviewed this place before. One of my favorite breweries and definitely my favorite beer venue. 
Their indoor tap room rests above..."
4362,Micro,Speakeasy Ales and Lagers,CA,37.738146,-122.38065800000001,-x6LI9LyWI5zq7ZslszEIA,4.5,405,3,These folks have an awesome outdoor set-up for the covid times. I couldn't tell you if the parking lot converted to a picnic table beer garden was a new...
4363,,Spearfish Brewing,SD,44.490831,-103.859817,TeaFR4gqh6R9k-l5FkUvSA,4.5,14,5,"My wife and I were in Spearfish, SD, about an hour north of Rapid City and we had just visited the fish hatchery, which they said get 150,000 visitors a..."
4364,Micro,Spellbound Brewing,NJ,39.991149,-74.801187,LajfXVEJ3SYwjby3zociHw,4.0,82,5,"This is an exceptional location for amazing beer. It's so good I can't believe it's right up the street from me. 

The variety of beverages they serve is..."
4365,Micro,Spencer Brewery,MA,42.29883,-72.01713000000001,ZjEXMn691-IfHvvUtmDjyg,5.0,4,5,"Enjoyed the Trappist Ale at Fish Restaurant and Wine Bar. At first I was...Seriously...a Trappist Ale from Spencer, MA, no way. While the beer is considered..."
4366,Micro,SpindleTap Brewery,TX,29.86818,-95.31432099999999,5tYCgTEdhchF2o37iy1NKw,4.0,88,5,This is such a great place and spacious. It's kid-friendly and the food and drinks were great. They have a pizza truck (haven't tried) but the food from the...
4367,Micro,Spiteful Brewing,IL,41.979948,-87.68064100000001,o-Wrqa3itRP251PLTKOmIA,4.5,48,5,"This place just gets it. Really nice and welcoming staff, great Covid plan and of course awesome beer.  Kudos to this nice and unpretentious brewery."
4368,Micro,Sprecher Brewing Co Chameleon Brewing,WI,43.099554,-87.919689,PPlfXt5smguFhLb1Jgr-jw,4.0,219,5,"We attended a wedding at Sprecher the past weekend, which prompted me to realize I haven't written a review.  The wedding was wonderful and Sprecher was a..."
4369,Micro,Spring House Brewery,PA,40.02998,-76.308353,8dmbYfe0BlqN9Jmp0P8xKQ,3.5,168,4,"Wings were good and fresh, maybe not the celery that came with it though!! But the smoked meats were to die for they we so good!!! Veggie medley was amazing..."
4370,Micro,Square Wheel Brewing Co,WA,47.698297,-117.24955600000001,Na,Na,Na,Na,Na
4371,Micro,St Clair Brown Winery & Brewery,CA,38.30482,-122.286674,m2QHxP8_qJBER5lPDM-Spg,4.5,220,5,"Awesome food truck...amazing vegetarian Mexican food too. Very safe with social distancing. Loved it and will be back. Great service. Seriously, get..."
4372,Micro,Standard Deviant Brewing,CA,37.768524,-122.419468,40gAyCmMKcQY_L-_YC0Szw,4.5,147,5,God bless these guys for keeping brewing and making it so easy to order and safely pick up. I'm a serial offender with the crowler three packs and have...
4373,Micro,Stargazer Brewing Company,PA,39.953115000000004,-75.742265,Na,Na,Na,Na,Na
4374,Micro,Starpoint Brewing LLC,NC,35.873477,-79.083811,Na,Na,Na,Na,Na
4375,Micro,Starving Artist Brewing,MI,43.944015,-86.339058,K85JGda4rt0byYQ4rHZZsA,5.0,2,Na,Na
4376,,State 48 Brewery,AZ,33.45111,-112.07874199999999,WrZCaSm4QX6HTzyVCmOdWw,4.0,168,5,"I drove up from the borderland to spend a day in Phoenix, hike at sunrise and sunset, and drink beer in between.  This was my first stop after hiking with..."
4377,Micro,Steady Hand Beer Co,GA,33.79777,-84.424662,QqYCajrFprFWqWltzwj1cg,4.5,21,5,We went around 2:30 on a Sunday. They have a really large space with tables spread very far apart. They also have a really cute outdoor area with seating 6...
4378,Micro,Steam Bell Beer Works,VA,37.456067,-77.62569,gFg1ObQkkfyVotK4H1Xckg,4.5,40,5,"Great brewery and fantastic atmosphere! I'm pretty familiar with some of their beers (Tiramisu Stout, yum!), it was such a beautiful day that we decided to..."
4379,Micro,Steam Donkey Brewing Co,WA,46.974189,-123.817586,veoV3X8F2o_JjKuchjtkrQ,5.0,30,5,"Great people, Solid beer, and--most importantly--a fun environment, even amidst all this COVID stuff. Go check them out if you're in the area!"
4380,Micro,Steam Hollow Brewing Co,IL,41.24439,-87.85643,hJt-U3TwgAk9lt_i-mcelg,3.0,14,5,This place is definitely a Gem.  Owners and and other staff are very welcoming and clearly have a love for what they do Nice open space and super cool Steam...
4381,Micro,Steel Hands Brewing,SC,33.96656,-81.05781800000001,t6-rc52HBWpTpla2VqdvTQ,4.5,61,5,"What an awesome brewery! While I've enjoyed their fantastic beverages at home, it sure was nice to break out and visit their amazing spot!

Family friendly..."
4382,Micro,Steel Toe Brewing,MN,44.941604999999996,-93.341009,-II09MOu5_E6i9c-RQXCAQ,4.0,88,5,First things first: delicious beer! They have a nice system in place to keep people safe during the pandemic. (Not as safe as staying home!) Dog-friendly...
4383,Micro,Steinhardt Brewing Company,MD,39.391036,-77.513889,Na,Na,Na,Na,Na
4384,Micro,Steinhaugen Brewery,NC,36.107363,-80.238881,Na,Na,Na,Na,Na
4385,Micro,Stesti Brewing Company,TX,31.082212,-95.562504,ZG8eXKLHp5zBrOQEzwInvw,4.5,3,4,"Great local brew, very inviting for the locals in the area. Brewmaster knows his brews. Just wish it was open more often"
4386,Micro,Stesti Brewing Company,TX,31.082202000000002,-95.562525,ZG8eXKLHp5zBrOQEzwInvw,4.5,3,4,"Great local brew, very inviting for the locals in the area. Brewmaster knows his brews. Just wish it was open more often"
4387,Micro,Stillmank Brewing Co,WI,44.504378,-87.978397,Na,Na,Na,Na,Na
4388,Micro,Stone Church Brewing,CA,33.493967,-117.149272,ev7BllY7VPz5yiV3-GazoA,4.5,25,5,"Second stop on our brewery tour of Temecula was Stone Church Brewing! 

This was my first time trying a brew by SCB - which is kind of funny since their..."
4389,Micro,Stonecloud Brewing Co,OK,35.468579,-97.52913199999999,gJE_AxKEqnfKtQF0maH18w,4.5,90,5,"Stopped In With My Hubby On A Tuesday.. We Seek Out As Many Local Breweries When Traveling.. This Is A Beautiful Stop-Bright, Clean, Welcoming.. It Was A..."
4390,,Stoneface Brewing Co,NH,43.11537,-70.819019,Q7uXy4JrFrMoWbfzWspKJA,4.5,67,5,Just had a smash burger at Stoneface. Hands down best burger I have ever eaten. We frequent here often but not since COVID-19. This is a homer in place to...
4391,Micro,Stoneman Brewery,MA,42.706239000000004,-72.78057199999999,Na,Na,Na,Na,Na
4392,,Stoneyard Production Brewery,NY,43.2157,-77.942985,Na,Na,Na,Na,Na
4393,,Stormcloud Brewing Company Production Facility,MI,44.634837,-86.22130899999999,Na,Na,Na,Na,Na
4394,Micro,Stoudts Brewing Co,PA,40.241194,-76.05632299999999,Na,Na,Na,Na,Na
4395,Micro,Stoup Brewing,WA,47.666693,-122.37121200000001,0dsIdScST8bMVoziLDwGbw,4.5,186,5,"Love the beer. It's a great outdoor space especially during COVID-19, but I wish they would move the trash cans."
4396,Micro,Straight to Ale,AL,34.720841,-86.607039,QQLspzxq9r-pp4UVv8drVg,4.0,130,5,"Came in fromFranklin TN to see the US space museum and stopped for lunch. God is excellent and very unique.  Loved it all. Highly
Recommend and will be back"
4397,Micro,Strand Brewing Co,CA,33.841345000000004,-118.32138400000001,rK1hEGYnvTOF4z6CrgBo9g,4.5,193,5,I've had the pleasure of enjoying excellent beers at the brewery twice pre-Covid and have picked up a couple of 4 packs to-go since quarantine started....
4398,Micro,Strange Roots Experimental Ales,PA,40.620773,-79.915165,kuljQy5CCZzIfTWLBpCf7w,4.5,16,3,We enjoyed our time there and the food was good but there was only 1 beer we liked (which was juicy/hazy) - the rest of the beer options were pretty much...
4399,Micro,Strange Roots Experimental Ales,PA,40.479034999999996,-79.968763,AUmfp8JRMubNrPqSGY1bgQ,4.0,108,5,"I love good sour beers. My favorites used to come from Russian River Brewing in Santa Rosa, CA. I've tried many other sours and generally been disappointed...."
4400,Micro,Strangeways Brewing FXBG,VA,38.272991,-77.456257,Na,Na,Na,Na,Na
4401,Micro,Straub Brewery,PA,41.427482,-78.553481,N7qie-A4nYwjAp_Dse1Ufg,5.0,43,5,"Had a great outdoor evening enjoying fresh, cold Straubs beer! Night was beautiful and the beef on weck very good.   The manager, I can't remember her name,..."
4402,Micro,Strike Brewing Co,CA,37.310547,-121.858074,w5JurjsImKLLPqPN3-GEhQ,5.0,12,5,My first virtual tasting event for the year!! I haven't heard of Strike Brewing previously so I was excited to be accepted for this VYE! I ordered online...
4403,Micro,Sudwerk Brewing Co,CA,38.54736,-121.72515,Na,Na,Na,Na,Na
4404,Micro,Sugar Creek Brewing Co,NC,35.185327,-80.88081899999999,IDIjbLpatjS3gSnliPxtoA,4.5,219,5,This was the second time I have been there since the lockdown. Fourth time over all. The beer was excellent and service was great! The new menu was...
4405,Micro,Sumerian Brewing Company,WA,47.74006,-122.15370700000001,jUvQZ1V6KBn0LY_9Zkv3zw,4.0,60,5,"I just have to say, this brewery is TOP notch.   During COVID they have done everything to get their beer easily to their customers including great pricing..."
4406,Micro,Sun King Brewing Fishers Small Batch,IN,39.928306,-86.024221,Na,Na,Na,Na,Na
4407,Micro,Sundowner Brewing Co,CA,34.145609,-118.79586299999998,Na,Na,Na,Na,Na
4408,Micro,Sunken City Brewing Co,VA,37.118583,-79.722672,SoDlafoExHHWD6akxdY4-w,3.0,31,4,"This is a fun place to spend an afternoon, especially when the weather is nice. We usually stop by Kroger first for some snacks (homemade salsa, salami, and..."
4409,Micro,Sunriver Brewing,OR,43.863735,-121.43525,I9mlTIQL6ieaWnbmzNhV1g,4.0,197,5,"Quite possibly the best eggs Benedict I've ever had. The husband got the sausage scramble, and we couldn't eat our breakfast fast enough to keep the toddler..."
4410,Micro,Sunshine Brewing Company,WI,43.079019,-88.913327,sYgtb-y5EkT0oN80JmHW6w,5.0,8,4,"Great true Micro brew with Awesome Tacos.   Great open ""garage"" area plus outside dining.  Staff super friendly.   Great selection of brews run the gamut..."
4411,Micro,Super Brewing Company LLC,OR,45.538475,-122.41686000000001,Na,Na,Na,Na,Na
4412,Micro,Susquehanna Brewing Co,PA,41.303759,-75.80585500000001,GeQd0SrSaRyDLHAA4vM_wQ,4.5,31,5,"Stopped by for some brews and something to eat. Beer service was great! Fresh and cold. Ordered ""A Hot Mess"" or something along those words; from The Food..."
4413,Micro,Swamp Head Brewery,FL,29.614746999999998,-82.37686500000001,giJPnFkaJAGtxdWmrD1pnA,4.5,118,5,"Great brewery on a normal day but importantly (and impressively) they're doing drive-thru pickup right now that works so well! Order online, drive up, and..."
4414,Micro,Swashbuckler Brewing Co,PA,40.227256,-76.430357,1cqCUqKBk8mVg0gwBgjKAA,3.5,4,3,Outdoor venue is cool. Not well advertised and easy to miss. Small menu. Not very impressed with the beers and no IPAs that were hoppy enough for my taste....
4415,Micro,Sycamore Brewing Cannery,NC,35.24615,-80.826303,Na,Na,Na,Na,Na
4416,Micro,THAT Brewery Cottonwood,AZ,34.734265,-112.024694,-65915MM9E8GgdbG05Hhwg,4.5,44,5,I love to pick up dinner at Hog Wild and come over to the brewery.  Love their beer and love their staff.  That Brewery is one of my favorite places to...
4417,Micro,Thimble Island Brewing Company,CT,41.296713000000004,-72.771535,Y0Y56TRNZCQi03utwXSN-w,4.0,85,5,Awesome brewery that's handling this pandemic thing right!!! Plenty of outdoor seating and picnic tables big enough for 6. They serve you beers which makes...
4418,Micro,Thimble Island Brewing Company,CT,41.298003,-72.751566,Y0Y56TRNZCQi03utwXSN-w,4.0,85,5,Awesome brewery that's handling this pandemic thing right!!! Plenty of outdoor seating and picnic tables big enough for 6. They serve you beers which makes...
4419,Micro,TRVE Brewing Co The Acid Temple,CO,39.719846000000004,-105.018947,Na,Na,Na,Na,Na
4420,Micro,Table 41 Brewing Co,NY,42.772539,-73.754361,Na,Na,Na,Na,Na
4421,,Tabol Brewing,VA,37.562256,-77.441411,TGb7sI1imi1u-d-z7H9RRQ,4.5,24,5,"The space is cool and there's plenty of it.

The beers are wild, hoppy, roasty, funky, etc. 

The folks are friendly and cool. 

This is a very tasty place..."
4422,Micro,Take 16 Brewing Company,MN,43.654445,-96.203615,Na,Na,Na,Na,Na
4423,Micro,Tampa Bay Brewing Co Brewpub,FL,27.961452,-82.44155400000001,4gszBjoouIzfi1ltSQZ2BQ,4.0,1048,Na,Na
4424,Micro,Tampa Bay Brewing Co Production Brewery,FL,28.038178000000002,-82.647669,Swjkmg5qAHT6hwXQRWQoHQ,4.0,424,5,"The Tampa Bay Brewing Company (TBBC) located in Westchase is one of our favorite local places to take out-of-town guests, and everyone we take there has..."
4425,Micro,Tannery Bend Beerworks,CA,38.285088,-122.28757900000001,89RDxPPjKsBbLEcEZPKcag,4.5,69,5,"This place is awesome! We came here for trivia last Tuesday night and it was so fun. The beer was wonderful, the trivia host was great, even the food was..."
4426,Micro,Taproot Brewing Co Newport Vineyards,RI,41.529309000000005,-71.272643,sJEZoOHMPQ7urDHC2w2t0A,3.5,32,4,"We visited Taproot during COVID and sat outside on the back patio. Very scenic and enjoyable atmosphere. 

We started with wine/cider flights and the spiced..."
4427,,Taxman Brewing Co,IN,39.520951000000004,-86.166948,ASyf88VJEkn8vTlVE3E5eg,4.0,314,5,"First time here and I'm already obsessed with this place. 

First of all, this beer list is speaking my love language. A ton of different Belgian styles (my..."
4428,Micro,Telegraph Brewing Co,CA,34.422814,-119.687894,T0TAXNzN7oY1wRC8jslTjw,4.0,139,5,"Pittsburgh guy here, who happened upon this brew pub last night. Can't agree with the previous reviews at all. I found the service to be beyond spectacular..."
4429,Micro,Telluride Brewing Co,CO,37.946163,-107.876368,YO9sLYx_5xELbYCc0b3KPA,4.5,24,5,"Must go brewery, amazing beers, amazing staff, if you're in Telluride must stop. Long day after the slopes must grab a beer."
4430,,Temescal Brewing,CA,37.798927,-122.279633,U73D-nolERkEEWNSCbkozQ,4.5,66,5,Federation Brewing is simply the best beer around. They are known for their delicious hoppy IPAs including my personal favorite -- In the Weeds.  Honestly...
4431,Micro,Temperance Beer Company LLC,IL,42.040157,-87.702081,Na,Na,Na,Na,Na
4432,Micro,Ten Bends Beer,VT,44.588440000000006,-72.605715,Toq7XZFHKlldS4BNwcyjNw,4.5,4,4,I had their Cream Puff War at Stowe Cider and it was amazing. So I made it a priority to get to the brewery the next day they were open. They have a super...
4433,Micro,Ten Pin Brewing Production Facility,WA,47.14502,-119.277796,Na,Na,Na,Na,Na
4434,Micro,Ten Sleep Brewing Company,WY,44.029829,-107.46941000000001,9k2Qyh1w9NX-NUkbOtSDOg,4.5,28,5,"This place is a must visit if you're in Ten Sleep! We were able to buy the climbing book, and get some good advice from the bartender for the next day.
The..."
4435,Micro,Tennessee Brew Works,TN,36.15034,-86.776324,dYYkzkiAQoOtRjdR0kcspw,4.5,352,5,"It was our first time here at this brewery and trying locally brewed Nashville beer. 
Atmosphere is very fun and typical for a brewery: nice open bar area,..."
4436,Micro,Tequesta Brewing Co,FL,26.958844,-80.084091,HU3-7hXXgEjSCEza5bEJ8Q,4.5,104,5,"Great local craft beer spot, and a perfect location. Would recommend to anyone in the area. Even for the domestic beer drinker, trust me."
4437,Micro,Terminal Gravity Brewing Co,OR,45.419171,-117.271472,ob01icd77iSgT3_XkUB_Aw,4.0,155,5,"The local bison burger is the best burger I've ever eaten. Cooked just right, super juicy. Very fresh bun, nice and spicy with the jalepenos, it just..."
4438,Micro,Territorial Brewing Company Production Facility,MI,42.314422,-85.229487,Na,Na,Na,Na,Na
4439,Micro,Texas Ale Project,TX,32.786066,-96.81824,a-ysesvwWVGkWGvWH6fGqQ,4.0,55,5,"GREAT beers, Nice location, Chill atmosphere, 
Awesome events and activities on site. Everything in want from a local brewery. I am a sucker for their..."
4440,Micro,Texas Beer Company,TX,30.568972,-97.409847,ZZJvmd-NVh_fN0lZVuKYhw,4.5,51,5,"2nd visit here, confirmed our first impression - great little brewery, well worth a trip to check out for beer nerds. All the brews we've tried are..."
4441,Micro,Texas Beer Company,TX,30.567664,-97.42406700000001,ZZJvmd-NVh_fN0lZVuKYhw,4.5,51,5,"2nd visit here, confirmed our first impression - great little brewery, well worth a trip to check out for beer nerds. All the brews we've tried are..."
4442,Micro,Texas Leaguer Brewing Company,TX,29.62769,-95.54775,qJ6m-ikNwM0U8IombH68og,4.5,21,5,"Love this place. The people, the environment, the beer, and all that comes with having a good time with friends and family. This places provides all of that..."
4443,Micro,The Ale Apothecary,OR,44.051291,-121.33108,xERr-duvoe09ESiz71b6PA,4.5,19,5,Pretty grateful to have this place recommended to us by the cute dude from Spider City. We heard the people at the table next to us were referred by Spider...
4444,Micro,The Black Abbey Brewing Company,TN,36.105932,-86.755436,HRK3Tfpi2V6fh5KOUyTc9Q,4.5,91,5,Very neat place. I got a cask ale and it was very tasty. It's a bit out of the way but worth the drive. Staff are very nice and keep the place clean.
4445,Micro,The Blue Heron Brewery,OH,41.112840000000006,-81.804477,1G_3tit07P7z4XSI10LQmw,3.5,84,5,"I stopped by several times and picked up takeout beer but they fully opened up on July 9th. Congratulations!

The beer is awesome and the staff is very..."
4446,Micro,The Booth Brewing Co,CA,40.802277000000004,-124.17428100000001,UlWVQatj76vAG4yYRIsE5A,3.5,972,4,Really good food. Large portions. Huge basket of Calamari. It was so good.  We always pick up a sweatshirt or two
4447,Micro,The Brew Brothers Eldorado Hotel and Casino,NV,39.528634999999994,-119.81425,J6ZSgoKCLBDMMzuhM-aYGg,3.0,862,3,Booked a room at Eldorado Casino through expedia. Mask are required in the casino and must be covering your nose and mouth while in public but may be off...
4448,Micro,The Brewer's Cabinet,NV,39.520571999999994,-119.817282,gndi4-wzu66Mtp4E0zHt7g,4.0,605,5,"Brewers Cabinet is a MUST VISIT. We are never disappointed and this fall 2020 cocktail menu is incredible! The bartender was super fast, friendly and..."
4449,,The Brewers of Nye Hill Farm,NH,42.932505,-72.235466,Na,Na,Na,Na,Na
4450,Micro,The Brewing Projekt,WI,44.817809999999994,-91.50899,W9eofUhman7Z-6-G9Bb1tg,4.5,32,5,We loved The Brewing Projekt when we stopped into town. You can tell they are taking Covid precautions very seriously. They escort you to a table and ask...
4451,Micro,The Bronx Brewery,NY,40.801860999999995,-73.910641,OYmNzOzsAozGaA-L2rMvmQ,4.0,147,5,"covid review:

if you put the address in your GPS, make sure to go around the block. the entrance to the beer garden is there. free street parking. 

there..."
4452,Micro,The Corkscrew Winery and Brewery,FL,29.186010999999997,-82.1374,1JUP37dKvdHF32qxNOS56g,4.0,13,5,Absolutely LOVE this place! My husband and I are always looking for new spots to check out in town and have admittedly walked past The Corkscrew so many...
4453,Micro,The Dahlonega Brewery,GA,34.566548,-83.967869,GGw_QHGhWCrmMPID8xeiCQ,5.0,26,5,"We visited the Etowah Meadery tasting room in downtown Dahlonega on a recent trip. We've done beer, wine, and margarita flights, but never a mead flight-..."
4454,Micro,The Dreamchaser's Brewery,NC,34.925369,-80.743034,KWEMOJotuluTK0y8ua3pjg,4.0,52,5,"My husband and I wanted a pandemic treat. I got a cider which wasn't too sweet, and my husband got a beer which he thoroughly enjoyed. We were able to sit..."
4455,Micro,The Dudes' Brewing Company,CA,33.841685999999996,-118.311502,PvYuqkCIZIGANu062CNSqQ,4.0,351,5,My go-to brewery! My friends and I love Dudes' and it's one of my favorite hangs. The beer selection is plentiful and the staff here is so friendly. It's in...
4456,Micro,The FarmHouse Brewery LLC,NY,42.224742,-76.185513,Na,Na,Na,Na,Na
4457,Micro,The Grumpy Troll Brewpub,WI,43.008112,-89.73813100000001,lTKfkTHuD0qRt6OaocI-pg,4.0,292,4,Local restaurant near the House on the Rock.  Went with the family of 5 for lunch.  Social distancing and facemasks for the servers are the nor.  Wife...
4458,Micro,The Hidden Mother Brewery,WA,47.669354,-117.41791699999999,F9OmjE5J3EaSc6wYha7waQ,5.0,7,5,Stopped by on a whim after seeing their rad design on a street sign. And can I say I was so glad that I did. The owner cared about his drinks and the...
4459,,The Hold By Revelry Brewing,SC,32.808271999999995,-79.945037,bexvyz-kMfi5lS9Qmt5eKw,4.5,12,5,"Super cool spot, a must stop for beer lovers. This is a 2 minute walk behind revelry brewing, small space which is comfy and chill. They brew unique..."
4460,Micro,The Manhattan Project Beer Company,TX,32.771795000000004,-96.828591,uQTAR_HgJ_exMObzFB4-6g,4.5,42,5,"Really cute outdoor brewery! There are multiple seatings: outdoors, by the bar, indoors (work space), indoors by the brewing station 

I got a flight so I..."
