,type,location_name,region,latitude,longitude,yelp_id,yelp_ave,yelp_reviews,Ratings,Review_Text
278,Brewpub,Big Bear Lake Brewing Co,CA,34.242549,-116.91100700000001,rY_oBeebUNK-JBDJw-NuLg,3.5,1725,5,"We loved this place!! :)
Covid: temperature is taken before seating, masks are required, & everyone is socially distanced. Tables are clean as well 

Fast..."
279,Brewpub,Big Bear Mountain Brewery,CA,34.239076000000004,-116.92372399999999,wqM51omW5UQftAs9p8CyTg,3.5,632,5,"*Visited business before COVID-19; appreciation post*

Came here before Oktoberfest one year with some buddies since it was within walking distance from our..."
280,Brewpub,Big Boiler Brewing,MI,42.93437,-85.336155,CoLq54i2O0Qyxv2d14sHwg,3.0,39,5,"A girl at the bookstore nearby recommended this place as we were visiting Lowell for some work. At first appearance I thought bar food beer pub, but was..."
281,Brewpub,Big Bottom Brewery,PA,40.133758,-77.019091,8Ku4vL2I9rrGD_Fl99ZFKg,2.5,37,4,"Food is always absolutely delicious. I haven't once been disappointed with my food, same with any member of my party. Worst case scenario is someone eats..."
282,Brewpub,Big Dog's Brewing Co,NV,36.242268,-115.235743,ozEDKl0tZw5ob1evx41gcQ,4.0,601,5,"We had an issue with a DSP, we contacted the store and they were quick to resolution. When I arrived to pick up my order the host (Jennifer) I believe her..."
283,Brewpub,Big Grove Brewpub,IA,41.806984,-91.49552299999999,pVOoHthPLQk_4vD8tbxTzQ,4.5,187,5,"I am from the southwest, and a friend recommended this spot.

Right off the bat, I was impressed by the safety and health precautions they have taken in..."
284,Brewpub,Big Hammock Brewery,FL,29.185391,-82.135901,8Vqu6UeaueTftG32YVNKXA,4.5,38,5,"This place is truly great. My mom and I live in different cities and try our best to meet up here and there half way, and this time was in Ocala. We tried..."
285,Brewpub,Big Hart Brewing Company,MI,43.689663,-86.380126,L_LE3NmQWkdN0w719ra3KQ,3.5,112,5,"First time going here after passing it probably hundreds of times on our way up north. Because of Covid-19 they have put in some limitations, which I..."
286,Brewpub,Big House Brew Pub,WA,46.069382,-118.33478899999999,zwmKXbwOb1vLCyFVSLvgEQ,3.5,54,5,"The best experience! Huge space inside and outside, full bar, great food, amazing service! 

While visiting Walla Walla for the first time as a last minute..."
287,Brewpub,Big Island Brewhaus,HI,20.024964,-155.661565,KE8II-0waJHZ-H3ZATOmCQ,4.0,712,5,Great food and super friendly staff! I live in Waimea and this is definitely a go to restaurant for my hubby and I. There was one time recently when I...
288,Brewpub,Big Lug Canteen,IN,39.911698,-86.136137,6o3Xj4Lxa2XcaHuCblCc3g,4.5,438,5,We ordered pick up from Big Lug and it was amazing! I've had Willie's Special salad- and I've had it before but it was DELISH! They wrapped up the hot...
289,Brewpub,Big River Brewery LLC,TX,26.233583000000003,-98.183704,Na,Na,Na,Na,Na
290,Brewpub,Big River Grille & Brewing Works Chattanooga,TN,35.054061,-85.310185,-ACa9jDG26E0visQ4pLLuA,3.5,537,4,Food and service was good.   Has changed the menu.  I used to would have given 5 stars
291,Brewpub,Big River Grille & Brewing Works Disney,FL,28.366957,-81.557362,LhTeemrRaVZys94YtzoixA,2.5,366,4,"Friendly servers, clean space, fast service for a sit down and delicious salad. The manager was friendly and also helping out with service, which was nice...."
292,Brewpub,Big Slide Brewery,NY,44.266082,-73.969996,wrWdnIxab6yEE3vZvXArHg,4.0,349,5,"Don't let the outside appearance fool you:  this is NOT just another brewery with bar food.  Check out the menu and you'll find this is a ""farm to table""..."
293,Brewpub,Big Stump Brewing Company,CA,38.57506,-121.48431699999999,JJNscmen5hkgYvYjFwOYBg,4.5,185,5,If you love sour beer you'll love this place. I've pretty much tried all the sour beers there are in CA and this is by far the best location to get your...
294,Brewpub,Big Swing Brew Pub,IL,41.511695,-90.574382,wyAFEJgZHpCw0YEyqKRIKg,2.5,15,3,"I stopped by Big Swing on a trip to see friends in the area. It was Friday evening, and while I expected the bar to be crowded, hardly anyone was there. Our..."
295,Brewpub,Big T Brew Pub,MI,42.168365,-85.850128,Na,Na,Na,Na,Na
296,Brewpub,Big Texan Brewery,TX,35.193812,-101.755036,HnEXKP5EKt0TPmvMT_NjNg,3.5,1928,5,"This place lives up to the hype! We took a free limo ride from the Big Texan Rv park, which was a nice amenity. 
The service was very friendly (yes,..."
297,Brewpub,Big Time Brewery,WA,47.657857,-122.313557,WxUTo2tUjcN5AxA6UzRFfw,4.0,293,5,"I've been here twice now and I felt safe and at home both times. 
The staff and clientele have been enjoyable, friendly, courteous (safe), and aware of our..."
298,,Big Top Brewing Company Gainesville,FL,29.6501,-82.323335,O7zH7sQXS2qVuCMKM4AvPg,4.0,49,4,"I've eaten at Big Top multiple times and had great experiences, however this particular time was very off putting. I ordered a breakfast burrito, and was..."
299,Brewpub,Big Top Brewing Company Pensacola,FL,30.410939000000003,-87.216146,iQsyhOhjxP8m30ruE2PWYQ,4.0,67,5,"Reiteration Review Time: Big Top Brewing Company

I can't believe it has been almost a year since I've done a review here. But seeing they dropped a new..."
300,Brewpub,Big Tupper Brewing,NY,44.223314,-74.466158,3y40oWsAhfPDGb3UX7RRTg,3.5,26,5,"My 3rd year in a row coming to Tupper Lake, and I remember when BTB still had new wood smell, and every year I stop in.
Theres usually different beer to..."
301,Brewpub,Big Woods Brewery,IN,39.208062,-86.247649,DkYii4qHsXXNaKeVQK5CaA,4.0,211,5,"We made reservations here on a Sunday at 3 pm and glad we did since they were pretty busy. Despite being a chilly day, I am glad we sat outside because the..."
302,Brewpub,Big's BBQ Brewpub,IA,41.923315,-91.41725,0l1A9RcsMATwKbmh-mdpQg,4.5,37,5,"If you find yourself in Mt. Vernon Iowa and you should someday, for it is a quaint small town with ecclect shops and a mellow vibe. Do yourself a favor and..."
303,Brewpub,Bigelow Brewing Company,ME,44.720849,-69.731689,qqSuY-UOiROJmnG8IHTAdA,4.5,15,5,"What an environment!! Live music, lawn chairs and tables to use and you can sit wherever, picnic tables, fire pits, cold beer (big cup!) and awesome fire..."
304,Brewpub,Bilbo's Pizza and Brewery,MI,42.271171,-85.630012,_SJbEcEi1m5AmzAR-XPAYQ,3.5,113,5,We are from out of town and Bilbo's was recommended to us. No disappointments. We ordered out but after entering I wish we would have dined. The staff was...
305,Brewpub,Bill's Brewing Company,NC,34.241864,-77.892158,Na,Na,Na,Na,Na
306,Brewpub,Bill's Tavern and Brewhouse,OR,45.898029,-123.96109299999999,JWDw86j2tjYHqMPsj0eFcg,3.5,505,5,"Right on the main drag in downtown. 

Their food and beer menu are streamlined due to COVID, so there aren't a ton of choices, but everything I had was..."
307,Brewpub,Bingo Beer Company,VA,37.563775,-77.471673,FJ_CL6yKfV1zh3AhnaIvlw,4.5,6,5,"I always have a great time when I visit this place. The atmosphere is super live, the drinks are good, and the food is ok. They are enforcing social..."
308,Brewpub,Birch's Lowertown Tap Room & Barrel House,MN,44.950301,-93.085691,I6c66jaJTehQFLs9Zxv4cg,4.0,41,4,A little spendy but the spicy chicken sandwich is amazing! Beer is good and the environment is fun.
309,Brewpub,Birch's On the Lake,MN,44.985335,-93.556189,_cuGJsw-0RaSS6fh8gyDIg,3.5,209,5,Had a first date here and it was wonderful. We sat on the balcony. Food was perfectly cooked and so flavorful. We went inside after and listened to music...
310,Brewpub,BirdsView Brewing Co,WA,48.528197,-121.912979,diFsuRE7-mVov2M4Gc5sLw,4.0,66,5,During the state's stay-at-home orders it's been tough leading a normal life and going out and about like everything is hunky-dory. I want to support small...
311,Brewpub,Birravino,NJ,40.353349,-74.0749,rKzMDDjjtb1xMzY_Bpv4Ow,4.0,449,5,"Everyone knows that I'm a big beer person. Birravino means beer-wine in Italian.  They are technically a brewpub, which is differentiated from a production..."
312,Brewpub,Bistronomy B2B Craft Brewery,NM,35.080315,-106.61021799999999,ND3QJr6njD75OwD6en7I3g,4.0,563,5,This is the first time we come to B2B Bistronomy since the beginning of the pandemic.  We were promptly welcomed and quickly ordered a delicious Monks...
313,Brewpub,Bitter Creek Brewing Co,WY,41.586713,-109.217897,Na,Na,Na,Na,Na
314,Brewpub,Bixi Beer,IL,41.9272,-87.703925,PuXKTsA_7qVZU8rZlf9HWA,4.0,288,5,I'd followed this place on Instagram all summer and was happy to see they reopened for one more weekend during the autumn heat wave.  I booked a table for 6...
315,Brewpub,Black & Blue Brewery,MI,42.975629,-82.422311,R9Ai-8LPXY0FOUAHPTZRUg,5.0,1,5,Could not believe finally found this place. Googled it Yelp. It was not to be found. It does exist and it is phenomenal it's a must visit especially if you...
316,Brewpub,Black Acre Brewing Co,IN,39.770969,-86.070931,0lf3Nqamc_9kKpDV4ajy1g,4.5,288,5,Alright y'all Black Acre is one of my favorite little spots on the east side. The service is always stellar. I love the industrial vibe of the space. You'll...
317,Brewpub,Black Bottle Brewery,CO,40.566346,-105.07871100000001,CmcuCpYjPa9vcdwhxD6lFg,4.0,186,4,"I LOVE their beer!! It's hard to find crisp, clean, dank, old school IPA in Foco. This town is full of hazy ipa and sours so it was a huge treat coming..."
318,Brewpub,Black Flannel Brewing Company,VT,44.506343,-73.082578,FF3KpGgizmcL_71iV_WHLQ,4.5,11,5,This place is my new best friend!  The beers are incredible and I thought it would stop there. The food... unbelievable!  This was the best burger I have...
319,Brewpub,Black Fleet Brewing,WA,47.240789,-122.44055300000001,Xzu-m_OTJuWVAMqPXF88bw,4.5,55,5,"Decides to do a pickup order on a whim to support a local business near us. Ordered some wings, sliders meal, and a fish sandwich meal. Each meal came with..."
320,Brewpub,Black Forest Brew Haus,NY,40.755056,-73.41440899999999,JaYjRdcq9cwmgxgcALXLcQ,3.0,306,5,"I have been here dozens of times, and was so happy to hear that they have reopened during the pandemic. Although we opted for delivery this time, the meal..."
321,Brewpub,Black Forest Brewery,PA,40.181562,-76.18131600000001,3qokYjb3TMejznW6qsqu7w,4.5,23,5,My girlfriend and I visited Black Forest Brewery when staying at the 1777 Americana Inn on site. We couldn't have had a better experience. The owners were...
322,Brewpub,Black Forest Brewing Company,CO,39.000014,-104.700817,ZRDdPHObR8ZvxIaW5wGw4A,4.0,12,1,"Stopped in yesterday, and what a disappointment. Guy behind the bar was not friendly or welcoming. He seemed put off and annoyed we had questions about the..."
323,Brewpub,Black Gold Brewing Co,CA,35.141328,-119.459317,oBkDRGdSgOHKWPwL82eSew,4.0,65,5,On a 200 mile loop from the Central Coast to the Central Valley and back generally has us looking for a place to have lunch about midway that is biker...
324,Brewpub,Black Hog Brewing Co The Stack,CT,41.314840999999994,-72.90564499999999,Na,Na,Na,Na,Na
325,Brewpub,Black Label Brewing Company,WA,47.658746,-117.411999,rjbbRowPnnzADS0GZpGi0A,4.5,47,5,Driving through from a 2 week epic road trip. Just 3 hours from home we decided to stop in Spokane to try out some epic beers -BUT none offered to...
326,Brewpub,Black Market Brewing Co,CA,33.518226,-117.169774,AUjLqi1kH25BUuqgM4PzdA,4.0,292,5,This brewery was a wonderful find. In the busy bustle of Temecula were everything seems crowded we were able to order and find a table right away. The pizza...
327,Brewpub,Black Shirt Brewing Co,CO,39.769821,-104.97294,ofPa6i98oFCiq0zoWj1cvw,4.5,327,5,"Quick stop while passing through Denver on the way to Estes Park. 

Got a selection of a small war pig pizza, Cajun cauliflower, and garlic knots with..."
328,Brewpub,Black Sky Brewery,CO,39.723944,-104.99829,qbzdUulgPIrqfgGFM22KxQ,4.0,186,5,"I stopped by well my car was getting a tune up first time in Colorado. I found black sky brewery I stopped in best decision I made, friendly welcome as soon..."
329,Brewpub,Black Stag Brewery,KS,38.972241,-95.236337,TAnbC6m6cF8yJIxY9870tA,3.0,73,5,"Phenomenal beer, food, and service. John and the staff are so incredibly nice and welcoming. Love the (relatively) new food menu and options!"
330,Brewpub,Black Star Co op,TX,30.338194,-97.718928,KQGeS22MTsuoWdPbVrUIIw,4.0,740,5,"Gosh I love food and Black Star makes that clear 
Whether you're wanting a snack, a meal, or some beer
It's not a question they probably have some of the..."
331,Brewpub,Black Walnut Brewery,VA,39.112879,-77.565492,vq0PxRlJ_t-XhmdArRkITg,4.5,48,5,"Laid back, great beers, good music, and excellent customer service. They usually have some events going on and so it's a great place to hang out. They have..."
332,Brewpub,Blackbeard's Brewing Company,WA,46.887067,-124.111883,Fgm2Gsa8kkrWNO8O0Fqo-g,4.0,193,5,"Update 11/20 - Indoor seating is not available, but they do have a large open outdoor space if you want to eat, or have a drink while your take out food..."
333,Brewpub,Blackhorse Pub and Brewery,TN,36.527398,-87.358848,mB6Yf1qKSGHcBb-SwuYNOg,4.0,557,5,Love Blackhorse! I've been doing takeout since the start of COVID but Blackhorse is always a hit for my family. Great family friendly environment if you're...
334,Brewpub,Blackhorse Pub and Brewery Knoxville,TN,35.771834999999996,-83.978306,Na,Na,Na,Na,Na
335,Brewpub,Blake's Brewing Co,MI,42.849812,-82.951463,Na,Na,Na,Na,Na
336,Brewpub,Blast 825 Brewery,CA,34.863786,-120.447825,L3pWCR1-mOmoYkY3T1U3zg,4.0,278,4,First time visiting and unfortunately they recently had a kitchen fire so the food options were limited to mainly pizzas. They have a diverse selection of...
337,Brewpub,Blauer Wolf Brewery,GA,34.698045,-83.71635500000001,i3A6hJsX_fgs03wvnCaHSg,3.5,16,5,Bar area is tiny. We went and were the only people at the time so that worked well. They have a dining hall and outside seating so people can social...
338,Brewpub,Blind Owl Brewery,IN,39.870063,-86.084678,cM3C8AT3IhOIM4ccBofuSg,3.5,411,5,"If you haven't been to the Blind Owl, make a point to go at least once. The Brewery sits on the corner of  Binford and 62nd in Binford Plaza on the south..."
339,Brewpub,Blind Tiger Brewery & Restaurant,KS,39.000245,-95.684687,Whpd-AKdABhcsRfCigrHcw,4.0,350,4,I'm just going to get to the point. My team was in Topeka this week and found time for all 12 of us to have dinner together.  The Blind Tiger is similar to...
340,Brewpub,Block 15 Brewery & Tap Room,OR,44.530363,-123.26901699999999,GNBYI7YH3xcokH4eHg9Uvw,4.5,47,5,"Outdoor seating is great along with their response to COVID-19. Every restaurant, brewery, winery, etc should look to Block 15 as a leader on how they..."
341,Brewpub,Block 15,OR,44.5623,-123.26232900000001,76w4VjuoIOcjBBl39UUaqQ,4.5,715,5,"I came in here a couple nights ago with my husband. We were visiting Corvallis for the day, and no trip to Corvallis is complete without a visit to Block..."
342,,Block Brewing Company,MI,42.594437,-83.93403,ijKMMpAaJgCPyS2aCOR_Nw,3.5,160,3,"BBQ isn't my favorite of foods and this place didn't steer me closer or deter me away. I feel the same about BBQ food like I do Block Brewing Company, it's..."
343,Brewpub,Block North LLC,MN,46.534593,-93.706296,Na,Na,Na,Na,Na
344,Brewpub,Blondes and Brewnettes Twelves Grill and Cafe,PA,39.822714000000005,-75.826588,Na,Na,Na,Na,Na
345,Brewpub,Blowing Rock Brewing Company,NC,36.132734,-81.67723199999999,-NOVgtWhjhyJi9tXmU38gA,4.0,299,5,We love coming to Blowing Rock Brewing! Their beers are consistently delicious. Currently they have a limited menu but the options are still good. Highly...
346,Brewpub,Blowing Rock Draft House and Brewery,NC,35.735436,-81.32557299999999,gKyQAgIs6SICSUWJQmaASQ,4.0,46,5,"I've been to this brewery multiple times and it's always a great experience. The employees are very nice and attentive, they have our door seating that has..."
347,Brewpub,Blue Collar Brewery Inc,NY,41.707364,-73.91824100000001,7W0h2eySux08N_9UIYgQWg,4.5,97,5,The pretzel with cheese sauce was delicious!  They have many beers and sizes to choose from.  I was so impressed!  And I loved the fried mushrooms- battered...
348,Brewpub,Blue Corn Cafe,NM,35.638659000000004,-106.01546699999999,klvwvFdTr4YypIIU2SKexA,3.0,310,5,"The beer was good, but the food was GREAT! We got the enchiladas, Christmas style (red and green chili) and fell in love. This was the best food I had in..."
349,Brewpub,Blue Ghost Brewing Company,NC,35.436794,-82.53054399999999,Q6I35j7OuMSt85ij3oTBFw,4.5,55,5,"Stopped here on the way from Tennessee to Charlotte. Good social distancing and safety protocols in place.

The beer is fantastic and priced well, also. I..."
350,Brewpub,Blue Heron Brew Pub,WI,44.659535,-90.179383,PiLenMd4PUhj7rDw_M50NA,4.0,100,4,"I'm frequently in Marshfield on business, and I even paid for PubClub membership since I've been going to this place pretty regularly for close to a year..."
351,Brewpub,Blue Heron Brewing Co LLC,NM,36.215916,-105.88321100000002,Na,Na,Na,Na,Na
352,Brewpub,Blue Line Brewery,NY,44.313235,-74.116272,w3SXOB-qUiEdMAFTpI5-6A,3.5,89,5,"On our Anniversary getaway & we wanted to partake in all the Breweries in the tri-lakes area. Besides the extremely warm weather in November & Covid, many..."
353,Brewpub,Blue Mountain Pizza and Brew Pub,NC,35.698312,-82.560266,Na,Na,Na,Na,Na
354,Brewpub,Blue Note Napa,CA,38.299620000000004,-122.28548500000001,ryHw0jOzDWumkFSBfXvU3A,4.0,150,4,"Super chill spot to listen to some live smooth jazz.The ambience is great. Dim lit, blue accent lighting throughout inside. There is 2 long bars, one faces..."
355,Brewpub,Blue Skies Brewery,MI,42.058141,-84.12668599999999,Hz0xaiwkMHzKwK36uCg_SQ,3.5,8,1,I stopped in here today to do some wine tasting.  Unfortunately I left without tasting any!  Their two options for tastings allow for you to try a flight of...
356,Brewpub,Blue Skye Brewery,KS,38.841328999999995,-97.608723,NF3HwpVqJY5PQa_wbvZLTg,4.0,190,5,"We were visiting Salina and just did a google search on restaurants and found this one. Wow, am I glad we found it. Beer was great and my peanut butter..."
357,Brewpub,Blue Springs Brewing,FL,28.936411,-81.298194,z_JMIKIGyKI3Nqtuj7nHyA,4.5,34,5,"Blue Springs is like a Russian nesting doll, with so many good things to point out, you start and you just keep going, and going, and going. First off,..."
358,Brewpub,Blue Spruce Brewing,CO,39.566836,-104.939625,QgwfMcFmw1Scfz2Oq6EhOA,4.0,198,5,Hooray for this great restaurant that can give you a growler of your favorite beer even during social distancing time!! God bless the incredible people that...
359,,Blue Spruce Brewing Littleton,CO,39.567938,-105.11793200000001,JCny24U3UiucGDlNm7xL2A,4.0,36,5,Went right before dinner this evening. Loved the ambiance. Was unsure what beer to order and the waiter assisted me when I told him the flavors that I like....
360,Brewpub,Blue Star Brewing Co,TX,29.410055,-98.49549499999999,SZPMn8vSlb2WurCULgK2Sg,3.0,447,5,Great place to to take a break from your bike ride or walk run. Drinks are cold refreshing and food delish recommend the margarita wit chamoy and poppers...
361,Brewpub,Blue Tractor Brewing Co,MI,42.280640000000005,-83.746922,NosYl_9KiDWOGT3YmNmwxA,3.5,522,5,In this time of Quarantine I've had the chance to try a number of my favorite places for takeout.  I loved going to the Blue Tractor for a quick bite after...
362,,Bluebird Brasserie,CA,34.147928,-118.43209099999999,qLAVvIhEriCdyptgqGR_FQ,4.0,297,5,My friend Christina planned an AMAZING small little double birthday get-together celebration for her and our friend Paul.  This place is 100% Covid...
363,Brewpub,Bluegrass Brewing Co Brewpub,KY,38.256207,-85.755104,zj9eoSOuYS3ZUJhk6CondA,3.5,332,5,"This place is a breath of fresh air.  After a rash of horrible restaurants in Louisville, I was beginning to think that this was the norm downtown.

Now I..."
364,Brewpub,Bluejacket,DC,38.875186,-77.000721,JEZ01JzZAkzEQQCcE_xivA,3.5,1124,5,"Bluejacket has it going on, even in the middle of COVID. Some of the best sanitation and guidelines and felt very safe dining in. Everything is electronic,..."
365,Brewpub,Bluestone Brewing Company,PA,41.991677,-76.545505,Tlv9UoUWowhwczgv59nYdA,4.5,80,5,"I've been meaning to try this place since they opened and I'm very glad I finally got to! Service was lovely, atmosphere with outdoor seating was perfect..."
366,Brewpub,Board Room Brewing Company,VA,38.883661,-77.09308,5Jpz2itjycpLbn4ie6VoYg,4.5,259,5,We were about to pay for parking and had plans to go to a store when the owner of the restaurant let us know we didn't need to pay to park bc Arlington is...
367,Brewpub,Boathouse Brewery LLC,MN,47.903478,-91.865654,Na,Na,Na,Na,Na
368,Brewpub,Bobcat Brewery & Cafe,VT,44.132875,-73.078223,3MQ926gOgO7ENshB_yC0mQ,4.5,82,5,"This is one of the best pubs hands down. It is small, quaint and has an atmosphere that is hard to beat. The drinks and food quality are great and the value..."
369,Brewpub,Bobtown Brewhouse & Grill,WI,44.983478999999996,-92.556126,fbt70Qq1SKDG1LxZQSQXvQ,3.5,15,5,"I had the most fun at this bar ever! I really enjoyed the beer, the food, the other customers, and the service! 

Beer: They had a deal for 3 pints for $10..."
370,Brewpub,Bold Republic Brewing Company,TX,31.057438,-97.46162700000001,b7Zsr6YFkhtvkQso8XZMzQ,4.0,38,5,"Stopped by Bold Republic on Memorial Day weekend to grab a quick bite.

Had the margarita pizza. It was full flavored and significantly better than most..."
371,Brewpub,Bolt Brewery,CA,32.771924,-117.020581,ztPRQdlrLqpqwa4fgRNmfA,4.5,251,5,"I have a volatile relationship with the startlingly lifelike AI  that is YELP.  
I rose to Elite twice with random identities to explore the parameters of..."
372,Brewpub,Bolton Beer Works,MA,42.430279,-71.61695999999999,KSR_4eSx9kprMJrhgQfmVg,4.0,368,4,We are huge fans of fall ... and applepicking. This is the first week that it's actually felt like fall. No leaves changing yet but we read on many sites...
373,Brewpub,Bombing Range Brewing Company,WA,46.318444,-119.30058100000001,jeEdwhVvaeWe4R-l6ZoFkQ,4.5,61,5,"This is a great brewery with outstanding service, great food and incredible brews. I highly recommend stopping in if your in the area. The relaxed..."
374,Brewpub,Bombs Away Beer Company,NM,35.070868,-106.539172,7eSVy3Gnat8uvC7oIz0Psw,4.5,103,5,"The owners are a class act! I ran across Bombs Away while researching local brews to gift my dad for his birthday--I'm in California, so had to coordinate..."
375,Brewpub,Bonaventure Brewing Co,CA,34.05253,-118.256155,UGFFoSwH6lyLZLqlQqAwPA,3.0,396,4,"I thought I would come to a brewery, nay, it's a restaurant that happens to serve beer that they brew. Really wanted to check the outdoor patio area, but it..."
376,Brewpub,Bonneville Brewing Company,UT,40.560755,-112.297525,Na,Na,Na,Na,Na
377,Brewpub,Bonsai Brewing Project,MT,48.421473999999996,-114.34068500000001,bsYpnBGosEqLQenII1_plA,4.5,112,5,"The backyard here is so gorgeous, it was such a great place to sit and have a beer or two, especially if you are into dog watching (so many dogs).  This is..."
378,Brewpub,Bonsai Brewing Project,MT,48.394876000000004,-114.33434199999999,Na,Na,Na,Na,Na
379,Brewpub,Bookhouse Brewing LLC,OH,41.489598,-81.707901,Na,Na,Na,Na,Na
380,Brewpub,Books & Brews,IN,39.924314,-86.036503,Na,Na,Na,Na,Na
381,Brewpub,Boom City Brewing,PA,41.240759000000004,-77.00304799999999,kgZY5po1QelLILP6u-4o4w,3.5,48,Na,Na
382,Brewpub,BoomTown Brewery and Woodfire Grill,MN,47.427754,-92.935559,vVJRpoFKK7v9JD-mbV5_og,3.5,45,4,"Prime Rib Sandwich, French fries, raspberry tea, Pepsi, grilled salmon BLT, mac n cheese"
383,Brewpub,Boondocks Brewing,NC,36.399586,-81.491555,CEEir2zFGvQL7iYDu-0VRg,3.5,171,5,We just kind of picked this town out of the blue to stop for the night. Couldn't make her mind up if we wanted pizza or a brewery. We found this little...
384,Brewpub,Booneshine Brewing Company,NC,36.223626,-81.643613,Na,Na,Na,Na,Na
385,Brewpub,Boot N Flute Brewery Guild Wurst Tavern,IA,41.667411,-91.560761,TsguWMDMVnWRMDJ0A4jPcw,4.5,67,5,I love this place!  It's been fun to see it evolve since it's opening and I hope it stays strong.  Will have to update my food photos next time but be...
386,Brewpub,Bootleg Brewers Sandhills Brewing Company,NE,41.866299,-99.42509100000001,Na,Na,Na,Na,Na
387,Brewpub,Bootleggers Restaurant and Brewery,MO,36.975148,-93.72115600000001,kvq1M5vOzElQjFD7eKKz5A,3.5,26,4,"I'm from Los Angeles so most everything I've seen in Southern Missouri seems a little out of nowhere, but Bootleggers was really out of nowhere. 

Awesome..."
388,Brewpub,Booze Brothers Brewing Co,CA,33.148209,-117.218046,9-UBV0-7LG2ZykfKcEoKvg,4.5,262,5,"Liked all their beers. Especially. Ruby grapefruit, mixed berry jam limited edition, amber ale and mango hazy IPA. Try it out! 

I only came during Covid a..."
389,Brewpub,Border Brewery Border Brew Supply,NH,42.789607000000004,-71.233223,Na,Na,Na,Na,Na
390,Brewpub,Border X Brewing,CA,32.698106,-117.139799,a51TfGQf7MKTsvJBsmnKzg,4.5,345,5,One of my tops spots to go for a Michelada in San Diego if not the Top. The mix they use is one of the best that I have come across and you come sometimes...
391,Brewpub,Border X Brewing,CA,32.698104,-117.139804,a51TfGQf7MKTsvJBsmnKzg,4.5,345,5,One of my tops spots to go for a Michelada in San Diego if not the Top. The mix they use is one of the best that I have come across and you come sometimes...
392,Brewpub,Boss Dog Brewing,OH,41.500364000000005,-81.565234,OiesZiBguW9l4bOAkL8-5g,3.5,115,5,"This was our first trip to Boss Dog, and also our first dine-in experience since the lockdown in March. The huge patio was perfect for feeling distanced..."
393,Brewpub,Bottlenose Brewing,FL,30.264621,-81.555953,0zGw6bzfTaotKiYSfF7agQ,4.0,96,5,"I am here visiting and popped in for a beer and burger. The service was good, the beer was great, and the swamp burger was about the best burger I've ever..."
394,Brewpub,Bottom Shelf Brewery,CO,37.225021999999996,-107.599093,N0PxV65UxGFdxUeI6pXDIQ,4.0,45,5,"This is a nice little mom & pop style restaurant that has their own microbrewery. We got the pretzel, hot buffalo chicken wings and BBQ chicken wings. The..."
395,Brewpub,Bottomless Brewing LLC,NY,42.854734,-76.933223,Na,Na,Na,Na,Na
396,,Boulder Dam Brewing Company,NV,35.978424,-114.836703,pJGfdoRYWqBU1aVfxWvThA,3.5,470,4,"I would give it 4 1/2 stars.
The hamburgers were excellent.  The knackwurst sausage was excellent.  The service was excellent.
The beer was really good.
The..."
397,Brewpub,Boundary Bay Brewery & Bistro,WA,48.747609000000004,-122.48096799999999,HaWnpo2dnQAG111QFeYxgQ,4.0,858,5,"Wonderful food, drinks, and service!!! Thank you for being so diligent in cleaning and serving food safely, especially during the pandemic."
398,Brewpub,Box Office Brewery,VA,38.989024,-78.360461,43Fy6X7-Iyu1VTG78Ih1gQ,4.0,29,5,"Wow, what a fun place! I've been here twice now and it was delightful both times! The inside is cool, but we didn't linger long for COVID reasons. We opted..."
399,Brewpub,Boxing Bear Brewing Company,NM,35.202855,-106.64521200000001,CXoBUeiVUMTQgmOpMQspaA,4.0,175,5,"Boxing Bear! Oh this place is pretty awesome. Like many breweries they have all kinds of choices of beer including ales, hazy IPAs, reg IPAs, and seasonal..."
400,Brewpub,Braeloch Brewing,PA,39.842459999999996,-75.706863,ALoLN3iB5pt5thYhM67ZBA,4.0,22,4,BF and I grabbed lunch at Braeloch Brewing after a recent Saturday morning at Longwood. It's located near the Creamery in Kennett Square and has a decent...
401,Brewpub,Braindead Brewing,TX,32.783809999999995,-96.785395,v91XpSP3d0C4kixkKN7QUA,4.0,631,5,"Covid-19 vibes are cool! Patio beer and food. You'll probably get a lot of passerby's, so be prepared. Good beer choices and the cauliflower bites are..."
402,Brewpub,Braselton Brewing Company,GA,34.109309,-83.761087,ag6jbTeaZt7LexPjE3tAag,3.5,77,5,Great place with amazing food and great beers! Dog friendly on the back patio. Also have some games out there as well. They are trying hard to keep up with...
403,Brewpub,Brass Ring Brewing Company,MI,42.96597,-85.670463,Na,Na,Na,Na,Na
404,Brewpub,Brasserie Saint James,NV,39.516518,-119.807422,1Hd-0f0gWvI7y9CI_3kFVg,3.5,627,4,Brasserie Saint James has some amazing brunch options! They also have bottomless mimosas for a really reasonable price with a variety of flavors like...
405,Brewpub,Brasserie Saison,VA,38.030902000000005,-78.48109000000001,r8oRIhFbc3cig2UvrNx-zw,4.5,136,5,Great food! Staff all wore masks and all the customers were appropriately social distanced. I had the calamari as an app and pork schnitzel as my main....
406,Brewpub,Brato Brewhouse & Kitchen,MA,42.355645,-71.147947,JbUjGjc_K_Od9s3ysv142g,4.5,67,5,I've come here on two different occasions during the COVID outdoor dining period and had a wonderful time. There's something about feeling the breeze and...
